Date,Time,Latitude,Longitude,Year
2011-09-07,7:55:52 PM,41.9748233333333,-87.7878416666667,2011
2011-09-07,7:56:02 PM,41.9742833333333,-87.7878666666667,2011
2011-09-07,7:56:12 PM,41.97381,-87.78788,2011
2011-09-07,7:56:22 PM,41.9733533333333,-87.78788,2011
2011-09-07,7:56:32 PM,41.972905,-87.7878933333333,2011
2011-09-07,7:56:42 PM,41.972446666666706,-87.7878933333333,2011
2011-09-07,7:56:52 PM,41.9719183333333,-87.7879216666667,2011
2011-09-07,7:57:02 PM,41.9713833333333,-87.7879283333333,2011
2011-09-07,7:57:12 PM,41.970898333333295,-87.78792,2011
2011-09-07,7:57:22 PM,41.9704,-87.7879466666667,2011
2011-09-07,7:57:32 PM,41.96987,-87.7879616666667,2011
2011-09-07,7:57:42 PM,41.96934,-87.7879783333333,2011
2011-09-07,7:58:12 PM,41.9685533333333,-87.78869499999999,2011
2011-09-07,7:58:22 PM,41.9685566666667,-87.7891083333333,2011
2011-09-07,7:58:32 PM,41.9687633333333,-87.7891483333333,2011
2011-09-07,7:59:02 PM,41.968866666666706,-87.789165,2011
2011-09-07,7:59:12 PM,41.969145000000005,-87.7891766666667,2011
2011-09-07,7:59:22 PM,41.969421666666705,-87.7892016666667,2011
2011-09-07,7:59:32 PM,41.969691666666705,-87.7892033333333,2011
2011-09-07,7:59:52 PM,41.9702533333333,-87.7892466666667,2011
2011-09-07,8:00:02 PM,41.970648333333294,-87.7892433333333,2011
2011-09-07,8:00:12 PM,41.9709966666667,-87.7892333333333,2011
2011-09-07,8:00:22 PM,41.9713833333333,-87.789225,2011
2011-09-07,8:00:32 PM,41.971709999999995,-87.78922666666669,2011
2011-09-07,8:00:42 PM,41.972065,-87.7892483333333,2011
2011-09-07,8:00:52 PM,41.972455,-87.7892433333333,2011
2011-09-07,8:01:02 PM,41.972809999999996,-87.7892466666667,2011
2011-09-07,8:01:12 PM,41.9731466666667,-87.7892366666667,2011
2011-09-07,8:01:22 PM,41.9734183333333,-87.7892183333333,2011
2011-09-07,8:01:42 PM,41.974101666666705,-87.7892283333333,2011
2011-09-07,8:01:52 PM,41.9745866666667,-87.7892166666667,2011
2011-09-07,8:02:02 PM,41.974948333333295,-87.7892083333333,2011
2011-09-07,8:02:32 PM,41.975466666666705,-87.7891733333333,2011
2011-09-07,8:02:42 PM,41.975953333333294,-87.78916,2011
2011-09-07,8:03:02 PM,41.976428333333295,-87.7891383333333,2011
2011-09-07,8:03:12 PM,41.976806666666704,-87.7891483333333,2011
2011-09-07,8:03:22 PM,41.9771966666667,-87.78914,2011
2011-09-07,8:03:32 PM,41.9775283333333,-87.7891566666667,2011
2011-09-07,8:03:42 PM,41.9779583333333,-87.7891516666667,2011
2011-09-07,8:03:52 PM,41.97835,-87.7891633333333,2011
2011-09-07,8:04:02 PM,41.978745,-87.7891433333333,2011
2011-09-07,8:04:12 PM,41.97916,-87.7891316666667,2011
2011-09-07,8:04:32 PM,41.9799,-87.789125,2011
2011-09-07,8:04:42 PM,41.980413333333296,-87.7891183333333,2011
2011-09-07,8:05:02 PM,41.980715000000004,-87.7897016666667,2011
2011-09-07,8:05:12 PM,41.980751666666706,-87.79012,2011
2011-09-07,8:05:22 PM,41.980585,-87.7902266666667,2011
2011-09-07,8:05:32 PM,41.9802516666667,-87.7902133333333,2011
2011-09-07,8:05:42 PM,41.97995,-87.7902183333333,2011
2011-09-07,8:05:52 PM,41.9795966666667,-87.7902083333333,2011
2011-09-07,8:06:02 PM,41.9793116666667,-87.790195,2011
2011-09-07,8:06:12 PM,41.979005,-87.7902033333333,2011
2011-09-07,8:06:22 PM,41.9786366666667,-87.7902016666667,2011
2011-09-07,8:06:32 PM,41.978331666666705,-87.79019833333331,2011
2011-09-07,8:06:52 PM,41.977709999999995,-87.790205,2011
2011-09-07,8:07:02 PM,41.977343333333295,-87.7902133333333,2011
2011-09-07,8:07:22 PM,41.97710666666671,-87.7902366666667,2011
2011-09-07,8:07:32 PM,41.9767066666667,-87.7902233333333,2011
2011-09-07,8:07:42 PM,41.9762983333333,-87.79024,2011
2011-09-07,8:07:52 PM,41.975905,-87.7902516666667,2011
2011-09-07,8:08:02 PM,41.9755883333333,-87.7902416666667,2011
2011-09-07,8:08:12 PM,41.97526,-87.790225,2011
2011-09-07,8:08:22 PM,41.9748033333333,-87.7902466666667,2011
2011-09-07,8:08:32 PM,41.97428,-87.79024333333331,2011
2011-09-07,8:08:42 PM,41.973785,-87.790255,2011
2011-09-07,8:08:52 PM,41.973175,-87.7902683333333,2011
2011-09-07,8:09:02 PM,41.972635,-87.79028000000001,2011
2011-09-07,8:09:12 PM,41.97225833333329,-87.7902966666667,2011
2011-09-07,8:09:22 PM,41.971703333333295,-87.7903133333333,2011
2011-09-07,8:09:32 PM,41.971109999999996,-87.7903216666667,2011
2011-09-07,8:09:42 PM,41.9706166666667,-87.79034,2011
2011-09-07,8:09:52 PM,41.970415,-87.7904883333333,2011
2011-09-07,8:10:32 PM,41.970898333333295,-87.79150666666669,2011
2011-09-07,8:10:42 PM,41.971325,-87.7915033333333,2011
2011-09-07,8:10:52 PM,41.971793333333295,-87.791505,2011
2011-09-07,8:11:02 PM,41.9722316666667,-87.7915216666667,2011
2011-09-07,8:11:12 PM,41.9727233333333,-87.791525,2011
2011-09-07,8:11:22 PM,41.9732383333333,-87.7915283333333,2011
2011-09-07,8:11:32 PM,41.973684999999996,-87.7915333333333,2011
2011-09-07,8:11:42 PM,41.9742433333333,-87.791545,2011
2011-09-07,8:11:52 PM,41.974731666666706,-87.79154,2011
2011-09-07,8:12:02 PM,41.9752316666667,-87.791545,2011
2011-09-07,8:12:32 PM,41.97568333333329,-87.7915766666667,2011
2011-09-07,8:12:42 PM,41.976125,-87.79159666666669,2011
2011-09-07,8:12:52 PM,41.97661,-87.79159,2011
2011-09-07,8:13:02 PM,41.97706166666671,-87.791575,2011
2011-09-07,8:13:12 PM,41.9774516666667,-87.7915616666667,2011
2011-09-07,8:13:22 PM,41.9779366666667,-87.7915466666667,2011
2011-09-07,8:13:32 PM,41.9784333333333,-87.7915366666667,2011
2011-09-07,8:13:42 PM,41.97887,-87.7915283333333,2011
2011-09-07,8:13:52 PM,41.978984999999994,-87.79125,2011
2011-09-07,8:14:02 PM,41.979003333333296,-87.7907383333333,2011
2011-09-07,8:14:12 PM,41.9792083333333,-87.79035,2011
2011-09-07,8:14:22 PM,41.979698333333296,-87.79034166666669,2011
2011-09-07,8:14:32 PM,41.980188333333295,-87.790335,2011
2011-09-07,8:14:42 PM,41.980656666666704,-87.7903283333333,2011
2011-09-07,8:14:52 PM,41.980805,-87.7907416666667,2011
2011-09-07,8:15:02 PM,41.98082166666671,-87.79143499999999,2011
2011-09-07,8:15:12 PM,41.980841666666706,-87.7920583333333,2011
2011-09-07,8:15:42 PM,41.980405,-87.7926283333333,2011
2011-09-07,8:17:22 PM,41.977661666666705,-87.7926816666667,2011
2011-09-07,8:17:32 PM,41.9771,-87.79268,2011
2011-09-07,8:17:42 PM,41.97654666666671,-87.7926883333333,2011
2011-09-07,8:17:52 PM,41.9759966666667,-87.7927083333333,2011
2011-09-07,8:18:02 PM,41.9755866666667,-87.79271,2011
2011-09-07,8:18:12 PM,41.975131666666705,-87.7927016666667,2011
2011-09-07,8:18:22 PM,41.9747116666667,-87.792675,2011
2011-09-07,8:18:32 PM,41.97419,-87.79271,2011
2011-09-07,8:18:42 PM,41.9737,-87.792705,2011
2011-09-07,8:18:52 PM,41.9731483333333,-87.79271999999999,2011
2011-09-07,8:19:02 PM,41.9726283333333,-87.7927333333333,2011
2011-09-07,8:19:12 PM,41.9722033333333,-87.79274000000001,2011
2011-09-07,8:19:22 PM,41.9716916666667,-87.79276,2011
2011-09-07,8:19:32 PM,41.971123333333296,-87.7927666666667,2011
2011-09-07,8:19:42 PM,41.970625,-87.7927816666667,2011
2011-09-07,8:19:52 PM,41.9701266666667,-87.7928,2011
2011-09-07,8:20:02 PM,41.969605,-87.7927916666667,2011
2011-09-07,8:20:12 PM,41.969055,-87.79281,2011
2011-09-07,8:20:42 PM,41.968615,-87.7930466666667,2011
2011-09-07,8:20:52 PM,41.96859,-87.7938466666667,2011
2011-09-07,8:21:02 PM,41.9687816666667,-87.79401666666669,2011
2011-09-07,8:21:12 PM,41.969238333333294,-87.79403,2011
2011-09-07,8:21:22 PM,41.9697216666667,-87.79401666666669,2011
2011-09-07,8:21:32 PM,41.9701716666667,-87.794005,2011
2011-09-07,8:21:42 PM,41.970575,-87.794015,2011
2011-09-07,8:21:52 PM,41.971000000000004,-87.7940183333333,2011
2011-09-07,8:22:02 PM,41.971445,-87.79401,2011
2011-09-07,8:22:12 PM,41.971885,-87.79400333333331,2011
2011-09-07,8:22:22 PM,41.972441666666704,-87.79401,2011
2011-09-07,8:22:32 PM,41.973043333333294,-87.7939883333333,2011
2011-09-07,8:22:52 PM,41.974101666666705,-87.7939733333333,2011
2011-09-07,8:23:02 PM,41.97469,-87.79396,2011
2011-09-07,8:23:12 PM,41.975151666666704,-87.7939533333333,2011
2011-09-07,8:23:22 PM,41.975584999999995,-87.7939516666667,2011
2011-09-07,8:23:32 PM,41.97613,-87.7939433333333,2011
2011-09-07,8:23:42 PM,41.976620000000004,-87.79392666666669,2011
2011-09-07,8:23:52 PM,41.97707,-87.7939166666667,2011
2011-09-07,8:24:02 PM,41.9776633333333,-87.7939116666667,2011
2011-09-07,8:24:12 PM,41.9781366666667,-87.7939016666667,2011
2011-09-07,8:24:22 PM,41.978716666666706,-87.7939116666667,2011
2011-09-07,8:24:32 PM,41.979255,-87.7939016666667,2011
2011-09-07,8:24:42 PM,41.9797983333333,-87.7938983333333,2011
2011-09-07,8:26:12 PM,41.97803,-87.7950816666667,2011
2011-09-07,8:26:22 PM,41.9775216666667,-87.7950933333333,2011
2011-09-07,8:26:32 PM,41.977028333333294,-87.7951066666667,2011
2011-09-07,8:26:42 PM,41.976615,-87.7951133333333,2011
2011-09-07,8:26:52 PM,41.9762866666667,-87.7951216666667,2011
2011-09-07,8:27:02 PM,41.97585,-87.7951416666667,2011
2011-09-07,8:27:12 PM,41.9755066666667,-87.79513,2011
2011-09-07,8:27:22 PM,41.975063333333296,-87.7951033333333,2011
2011-09-07,8:27:32 PM,41.974526666666705,-87.795105,2011
2011-09-07,8:27:42 PM,41.9740383333333,-87.7951033333333,2011
2011-09-07,8:27:52 PM,41.97354,-87.79512,2011
2011-09-07,8:28:02 PM,41.9729916666667,-87.7951316666667,2011
2011-09-07,8:28:12 PM,41.972425,-87.7951466666667,2011
2011-09-07,8:28:22 PM,41.971858333333294,-87.7951583333333,2011
2011-09-07,8:28:32 PM,41.97137,-87.7951716666667,2011
2011-09-07,8:28:42 PM,41.97085,-87.7951833333333,2011
2011-09-07,8:28:52 PM,41.97038,-87.79518166666669,2011
2011-09-07,8:29:02 PM,41.969784999999995,-87.79519499999999,2011
2011-09-07,8:29:12 PM,41.9692116666667,-87.7952033333333,2011
2011-09-07,8:29:22 PM,41.968615,-87.7952683333333,2011
2011-09-07,8:29:32 PM,41.968579999999996,-87.796065,2011
2011-09-07,8:29:42 PM,41.9687616666667,-87.79645,2011
2011-09-07,8:29:52 PM,41.9692783333333,-87.7964433333333,2011
2011-09-07,8:30:02 PM,41.969778333333295,-87.7964433333333,2011
2011-09-07,8:30:12 PM,41.970186666666706,-87.7964466666667,2011
2011-09-07,8:30:22 PM,41.97072,-87.7964533333333,2011
2011-09-07,8:30:32 PM,41.9713166666667,-87.79644,2011
2011-09-07,8:30:42 PM,41.971791666666704,-87.79644499999999,2011
2011-09-07,8:31:02 PM,41.971968333333294,-87.7972466666667,2011
2011-09-07,8:31:12 PM,41.97201,-87.79759666666669,2011
2011-09-07,8:31:22 PM,41.9725,-87.7976083333333,2011
2011-09-07,8:31:32 PM,41.972958333333295,-87.7976083333333,2011
2011-09-07,8:31:42 PM,41.973496666666705,-87.7976133333333,2011
2011-09-07,8:31:52 PM,41.974035,-87.7976083333333,2011
2011-09-07,8:32:02 PM,41.974658333333295,-87.7976116666667,2011
2011-09-07,8:32:12 PM,41.975198333333296,-87.7976033333333,2011
2011-09-07,8:32:22 PM,41.9756483333333,-87.7976016666667,2011
2011-09-07,8:32:32 PM,41.9762383333333,-87.79759,2011
2011-09-07,8:32:42 PM,41.9768466666667,-87.7975983333333,2011
2011-09-07,8:33:02 PM,41.97818,-87.79757,2011
2011-09-07,8:33:12 PM,41.978663333333294,-87.79759,2011
2011-09-07,8:33:22 PM,41.979111666666704,-87.7976966666667,2011
2011-09-07,8:33:32 PM,41.97972,-87.7976816666667,2011
2011-09-07,8:33:42 PM,41.9802933333333,-87.7976916666667,2011
2011-09-07,8:33:52 PM,41.9808883333333,-87.7976816666667,2011
2011-09-07,8:34:02 PM,41.9812233333333,-87.79768,2011
2011-09-07,8:34:42 PM,41.9816033333333,-87.7984666666667,2011
2011-09-07,8:34:52 PM,41.98154,-87.79883833333331,2011
2011-09-07,8:35:02 PM,41.9810966666667,-87.79885166666669,2011
2011-09-07,8:35:12 PM,41.980554999999995,-87.79885,2011
2011-09-07,8:35:22 PM,41.980025,-87.79885166666669,2011
2011-09-07,8:35:32 PM,41.979513333333294,-87.7988666666667,2011
2011-09-07,8:35:52 PM,41.97917,-87.7987716666667,2011
2011-09-07,8:36:02 PM,41.9786583333333,-87.7987633333333,2011
2011-09-07,8:36:12 PM,41.9781466666667,-87.7987733333333,2011
2011-09-07,8:36:22 PM,41.97762,-87.798775,2011
2011-09-07,8:36:32 PM,41.977140000000006,-87.7987766666667,2011
2011-09-07,8:36:42 PM,41.97651,-87.798775,2011
2011-09-07,8:36:52 PM,41.975916666666706,-87.7987733333333,2011
2011-09-07,8:37:32 PM,41.9753716666667,-87.798775,2011
2011-09-07,8:37:42 PM,41.974841666666705,-87.79879,2011
2011-09-07,8:37:52 PM,41.974265,-87.798805,2011
2011-09-07,8:38:02 PM,41.97377,-87.7987966666667,2011
2011-09-07,8:38:12 PM,41.973175,-87.798805,2011
2011-09-07,8:38:22 PM,41.972953333333294,-87.7989666666667,2011
2011-09-07,8:38:32 PM,41.972621666666704,-87.7990483333333,2011
2011-09-07,8:38:42 PM,41.97211,-87.798975,2011
2011-09-07,8:38:52 PM,41.971638333333296,-87.7988133333333,2011
2011-09-07,8:39:02 PM,41.97103,-87.79883833333331,2011
2011-09-07,8:39:12 PM,41.9704783333333,-87.7988366666667,2011
2011-09-07,8:39:22 PM,41.969998333333294,-87.7988216666667,2011
2011-09-07,8:39:32 PM,41.969441666666704,-87.7988483333333,2011
2011-09-07,8:39:42 PM,41.968855,-87.7988666666667,2011
2011-09-07,8:40:02 PM,41.9685383333333,-87.799545,2011
2011-09-07,8:40:12 PM,41.968636666666704,-87.8000966666667,2011
2011-09-07,8:40:22 PM,41.969055,-87.8000716666667,2011
2011-09-07,8:40:32 PM,41.969528333333294,-87.8000716666667,2011
2011-09-07,8:40:42 PM,41.96998,-87.80006,2011
2011-09-07,8:40:52 PM,41.97032,-87.80004,2011
2011-09-07,8:41:02 PM,41.97085,-87.800045,2011
2011-09-07,8:41:12 PM,41.9713783333333,-87.8000383333333,2011
2011-09-07,8:41:22 PM,41.97191,-87.8000333333333,2011
2011-09-07,8:41:32 PM,41.972511666666705,-87.80003,2011
2011-09-07,8:41:42 PM,41.9731116666667,-87.8000183333333,2011
2011-09-07,8:41:52 PM,41.97357,-87.8000016666667,2011
2011-09-07,8:42:02 PM,41.97402,-87.7999983333333,2011
2011-09-07,8:42:12 PM,41.97469,-87.7999966666667,2011
2011-09-07,8:42:22 PM,41.975261666666704,-87.7999766666667,2011
2011-09-07,8:42:32 PM,41.975466666666705,-87.8001433333333,2011
2011-09-07,8:42:42 PM,41.9754733333333,-87.8008916666667,2011
2011-09-07,8:42:52 PM,41.9752533333333,-87.8011816666667,2011
2011-09-07,8:43:02 PM,41.974815,-87.80119499999999,2011
2011-09-07,8:43:12 PM,41.9743283333333,-87.8011883333333,2011
2011-09-07,8:43:22 PM,41.9739533333333,-87.8012083333333,2011
2011-09-07,8:43:32 PM,41.97354,-87.80120500000001,2011
2011-09-07,8:43:42 PM,41.972981666666705,-87.801215,2011
2011-09-07,8:43:52 PM,41.9724516666667,-87.8012233333333,2011
2011-09-07,8:44:02 PM,41.971971666666704,-87.80124,2011
2011-09-07,8:44:12 PM,41.97139,-87.8012416666667,2011
2011-09-07,8:44:22 PM,41.970755,-87.80125833333331,2011
2011-09-07,8:44:32 PM,41.970141666666706,-87.8012716666667,2011
2011-09-07,8:44:42 PM,41.96965166666671,-87.80127,2011
2011-09-07,8:44:52 PM,41.9691183333333,-87.801305,2011
2011-09-07,8:45:02 PM,41.9686033333333,-87.8013316666667,2011
2011-09-07,8:45:12 PM,41.968441666666706,-87.8017133333333,2011
2011-09-07,8:45:22 PM,41.968435,-87.8024466666667,2011
2011-09-07,8:45:32 PM,41.968825,-87.8025233333333,2011
2011-09-07,8:45:42 PM,41.969365,-87.8024966666667,2011
2011-09-07,8:45:52 PM,41.9698566666667,-87.80248,2011
2011-09-07,8:46:12 PM,41.970673333333295,-87.80246,2011
2011-09-07,8:46:22 PM,41.971171666666706,-87.8024466666667,2011
2011-09-07,8:46:32 PM,41.971678333333294,-87.80246,2011
2011-09-07,8:46:42 PM,41.972155,-87.802465,2011
2011-09-07,8:46:52 PM,41.972686666666704,-87.8024566666667,2011
2011-09-07,8:47:02 PM,41.973255,-87.8024533333333,2011
2011-09-07,8:47:12 PM,41.9737933333333,-87.8024416666667,2011
2011-09-07,8:47:22 PM,41.9743316666667,-87.8024283333333,2011
2011-09-07,8:47:32 PM,41.974788333333294,-87.8024383333333,2011
2011-09-07,8:47:42 PM,41.975221666666705,-87.80243166666669,2011
2011-09-07,8:48:02 PM,41.97542,-87.8024333333333,2011
2011-09-07,8:48:12 PM,41.9758983333333,-87.8024366666667,2011
2011-09-07,8:48:22 PM,41.976386666666706,-87.80243,2011
2011-09-07,8:48:32 PM,41.97692666666671,-87.80242,2011
2011-09-07,8:48:42 PM,41.9774233333333,-87.8024216666667,2011
2011-09-07,8:48:52 PM,41.97795,-87.8024066666667,2011
2011-09-07,8:49:02 PM,41.9784516666667,-87.8023833333333,2011
2011-09-07,8:49:12 PM,41.979023333333295,-87.8023683333333,2011
2011-09-07,8:49:22 PM,41.979645,-87.8023683333333,2011
2011-09-07,8:49:52 PM,41.980991666666704,-87.8023516666667,2011
2011-09-07,8:50:02 PM,41.981483333333294,-87.802335,2011
2011-09-07,8:50:22 PM,41.9817266666667,-87.802965,2011
2011-09-07,8:50:32 PM,41.981713333333296,-87.80344833333331,2011
2011-09-07,8:50:42 PM,41.981331666666705,-87.803485,2011
2011-09-07,8:50:52 PM,41.980903333333295,-87.80351999999999,2011
2011-09-07,8:51:02 PM,41.980438333333296,-87.8035183333333,2011
2011-09-07,8:51:12 PM,41.9801333333333,-87.8035316666667,2011
2011-09-07,8:51:22 PM,41.979659999999996,-87.8035583333333,2011
2011-09-07,8:51:32 PM,41.979251666666705,-87.8035616666667,2011
2011-09-07,8:51:42 PM,41.9787916666667,-87.8035533333333,2011
2011-09-07,8:51:52 PM,41.978263333333295,-87.803565,2011
2011-09-07,8:52:02 PM,41.9778983333333,-87.80362833333331,2011
2011-09-07,8:52:12 PM,41.9778733333333,-87.8042833333333,2011
2011-09-07,8:52:32 PM,41.9785216666667,-87.8046733333333,2011
2011-09-07,8:52:42 PM,41.979096666666706,-87.80465833333331,2011
2011-09-07,8:52:52 PM,41.979729999999996,-87.80466,2011
2011-09-07,8:53:02 PM,41.980326666666706,-87.80465500000001,2011
2011-09-07,8:53:12 PM,41.9806233333333,-87.8046483333333,2011
2011-09-07,8:53:22 PM,41.981238333333295,-87.804645,2011
2011-09-07,8:55:02 PM,41.9790816666667,-87.80386,2011
2011-09-07,8:56:02 PM,41.9791283333333,-87.8045716666667,2011
2011-09-07,8:56:12 PM,41.978688333333295,-87.8047066666667,2011
2011-09-07,8:56:22 PM,41.9781383333333,-87.8047183333333,2011
2011-09-07,8:56:32 PM,41.97765333333329,-87.8047316666667,2011
2011-09-07,8:56:42 PM,41.9772066666667,-87.804725,2011
2011-09-07,8:56:52 PM,41.9767683333333,-87.80473,2011
2011-09-07,8:57:02 PM,41.97619,-87.8047516666667,2011
2011-09-07,8:57:32 PM,41.97513666666671,-87.80476166666669,2011
